County,Voters,M_18_24,M_25_34,M_35_44,M_45_64,M_67,F_18_24,F_25_34,F_35_44,F_45_64,F_67
B,1580,19,30,32,90,39,13,46,51,108,59
B,1332,18,30,69,65,68,11,39,81,79,89
B,1816,18,38,61,119,62,21,49,75,130,75
B,1030,17,18,46,72,42,14,12,53,71,51
B,1021,8,19,62,56,65,7,24,56,71,68
B,1037,10,32,38,67,41,14,30,52,94,68
B,1351,15,40,60,107,39,14,37,74,108,38
B,1606,12,32,75,100,55,14,36,89,123,77
B,1720,11,42,72,101,65,15,37,85,118,92
B,1676,19,47,155,106,47,25,53,148,123,48
B,1288,12,28,74,62,55,8,35,73,91,51
B,1682,11,32,83,73,82,15,34,78,119,77
B,1518,9,37,90,85,59,12,50,80,114,67
B,1643,16,62,107,99,66,8,54,84,144,75
B,1676,9,38,77,90,45,16,55,70,129,75
B,1794,13,48,78,100,61,19,51,97,137,64
B,1894,22,41,98,125,61,21,62,84,179,60
B,1432,14,29,79,73,50,10,39,83,99,57
B,1764,15,61,66,128,44,16,64,69,148,55
B,1911,24,51,56,121,65,28,59,55,128,72
B,1826,23,40,52,145,68,21,54,70,149,67
B,2133,18,84,140,95,62,14,114,127,127,92
B,1452,10,32,48,97,60,15,38,69,121,73
B,1390,11,27,56,86,57,16,38,70,105,76
B,1192,15,26,65,73,49,10,39,73,82,47
B,1870,21,49,73,131,40,21,53,74,162,49
B,1399,8,19,56,68,48,9,28,48,89,38
B,1576,13,48,75,67,86,8,54,86,103,85
B,1506,7,24,71,56,84,11,41,70,77,121
B,1210,6,30,54,63,64,5,33,48,84,82
B,1375,12,44,47,65,102,11,47,63,109,104
B,1377,13,45,48,72,43,13,57,65,83,69
B,1518,5,53,62,89,67,12,71,54,134,72
B,1387,5,77,74,76,62,8,64,88,104,90
B,1181,11,33,44,63,57,11,35,50,83,57
B,1057,7,30,55,51,35,8,54,73,60,55
B,1649,11,49,91,84,74,15,50,96,96,100
B,1551,13,49,72,91,62,13,47,69,113,60
B,1387,12,56,86,69,69,4,60,99,109,58
B,1399,9,40,62,74,54,9,51,75,98,74
B,1564,10,45,90,90,94,13,34,80,111,132
B,1312,7,22,57,71,67,20,44,68,92,80
B,1263,8,27,57,55,79,12,36,64,76,107
B,1441,15,52,61,93,69,21,57,97,123,74
B,1061,13,27,39,74,49,11,40,53,95,76
B,1800,17,45,55,116,67,24,38,61,129,103
B,1243,12,27,72,88,58,10,39,71,87,91
B,1197,9,30,65,68,74,11,37,84,87,99
B,1543,19,33,69,108,87,11,42,68,147,103
B,1191,18,22,46,104,64,19,34,57,120,85
B,1152,14,31,48,102,59,15,28,66,116,95
B,1429,12,56,65,89,43,17,43,79,119,53
B,1507,19,35,80,88,69,14,39,74,94,81
B,1559,13,43,80,86,85,16,44,80,129,85
B,1825,9,46,107,75,106,12,65,112,148,112
B,1026,7,24,42,78,36,9,35,42,63,61
B,908,10,21,24,68,36,10,17,33,87,56
B,1161,16,35,36,74,54,12,26,65,84,60
B,1157,14,32,45,72,53,16,19,54,90,71
B,950,14,20,35,68,41,10,23,42,78,48
B,1196,9,23,54,93,53,11,30,58,102,83
B,1206,7,31,48,75,60,12,29,46,89,71
B,1509,20,45,67,90,62,20,38,67,124,77
B,1789,17,29,72,120,80,21,36,74,147,98
B,1547,15,37,68,99,66,15,51,62,120,91
B,1398,20,38,43,97,41,15,42,57,112,54
B,1376,14,27,53,67,56,13,40,52,86,72
B,1187,10,30,46,74,41,12,42,38,89,53
B,1314,14,25,69,86,66,15,39,66,99,77
B,1549,19,40,70,113,48,14,46,77,127,50
B,1305,17,25,59,69,48,11,33,62,81,57
B,1354,14,44,65,93,58,17,56,73,130,64
B,1039,10,28,32,59,27,10,37,51,81,48
B,1439,16,47,73,74,79,11,38,88,111,100
B,1309,10,30,52,86,50,11,32,41,88,74
B,1236,16,28,46,78,57,10,34,37,93,69
B,1208,13,29,45,77,46,11,30,50,101,61
B,946,7,21,34,71,29,6,20,39,74,42
B,1305,13,34,50,97,42,16,38,58,112,60
B,1460,20,40,54,124,45,19,47,50,128,72
B,1422,15,32,65,79,67,17,48,47,104,96
B,1670,27,46,57,102,70,14,44,65,107,84
B,1431,12,34,64,82,91,16,45,76,97,116
B,1516,15,35,97,74,73,4,39,93,115,109
B,1738,19,35,70,86,69,25,46,77,118,104
B,1657,15,46,60,100,68,13,54,64,121,70
B,1417,8,43,61,103,50,18,39,55,104,60
B,1405,10,44,63,108,51,12,41,87,116,72
B,1201,15,38,49,73,37,9,47,66,86,77
B,1021,17,31,33,72,36,12,32,49,84,50
B,1264,20,33,47,82,46,10,36,51,94,61
B,1201,10,35,57,67,49,15,37,70,102,67
B,1115,6,44,49,80,50,13,39,48,95,62
B,1258,9,36,39,87,39,15,40,44,104,42
B,1822,18,41,81,88,41,13,60,94,91,58
B,965,10,17,28,45,27,5,13,28,57,37
B,785,10,11,23,29,15,3,10,11,44,23
B,813,7,21,28,52,25,5,21,24,60,40
B,1163,4,16,28,55,41,4,25,19,64,51
B,1073,6,21,40,59,34,8,19,38,59,62
B,1441,16,42,39,88,55,10,48,65,105,61
B,1747,16,58,54,97,85,17,59,54,135,110
B,2298,1,6,2,2,2,1,1,2,3,1
B,2200,1,4,0,2,1,0,0,3,0,0
B,2335,1,3,0,3,0,2,3,0,5,1
B,2341,3,3,4,4,2,0,7,0,2,2
B,2204,1,1,1,1,0,0,1,3,0,0
B,1957,26,34,54,119,49,26,45,52,113,62
B,1936,17,35,60,111,44,24,50,53,132,49
B,1895,22,55,68,118,60,24,59,58,132,61
B,2159,0,1,0,1,0,0,2,1,3,0
B,2329,1,1,0,1,0,0,1,1,1,0
B,2244,1,4,2,2,0,1,2,1,1,0
B,1347,20,37,40,97,47,18,50,60,123,62
B,1492,17,30,55,87,36,16,37,69,115,49
B,1075,22,34,32,92,26,17,33,39,111,35
B,1337,16,39,35,94,31,18,50,50,131,35
B,1268,28,40,48,101,30,16,42,38,113,19
B,1609,14,56,72,88,37,11,70,67,108,61
B,1197,10,35,46,47,37,10,34,41,65,45
B,1488,12,62,64,120,47,16,59,76,129,59
B,1481,24,53,68,103,46,14,69,63,149,49
B,1397,19,36,65,111,48,18,55,69,116,52
B,1474,12,33,73,98,58,15,40,81,137,84
B,1283,11,47,62,77,62,14,39,76,80,95
B,1606,15,56,85,111,45,13,66,92,135,66
B,1482,11,36,73,94,51,9,62,65,136,84
B,1482,8,60,68,121,49,18,69,68,154,54
B,1290,9,32,64,72,47,7,52,73,110,66
B,1216,12,30,50,46,37,7,40,61,71,59
B,1805,14,67,109,122,61,24,72,86,127,61
B,1556,12,45,71,71,94,10,51,95,104,114
B,1054,6,29,57,55,31,14,37,62,67,58
B,1028,12,33,61,49,42,12,30,59,63,53
B,960,13,37,60,47,36,9,55,60,70,36
B,1054,9,33,43,68,40,10,45,52,83,37
B,1815,29,80,75,167,27,44,77,102,184,25
B,1585,15,66,54,98,28,19,71,60,112,33
B,1369,22,54,67,136,18,19,58,69,139,25
B,1082,7,40,34,90,22,10,35,53,102,27
B,1747,54,49,68,195,26,45,60,88,177,23
B,1349,17,38,41,104,23,15,50,72,133,15
B,1453,19,51,68,123,24,24,45,70,135,31
B,1360,16,51,62,86,30,11,52,71,102,47
B,1185,11,50,50,103,20,16,56,71,135,23
B,1468,10,38,49,70,35,13,54,52,80,46
B,1543,11,70,67,93,35,17,63,53,133,35
B,1334,7,40,43,99,49,13,52,57,111,42
B,1545,12,52,84,101,51,19,63,77,123,35
B,1056,5,25,57,52,35,7,34,57,84,36
B,1539,12,47,79,103,36,18,57,84,116,45
B,1300,10,50,65,78,33,11,55,72,131,37
B,1160,10,51,48,78,38,10,35,50,96,48
B,1243,6,41,50,79,34,16,46,60,98,41
B,1278,16,35,91,67,48,9,43,77,96,57
B,1234,9,53,53,70,41,10,50,64,91,41
B,1417,10,44,59,66,59,7,52,56,92,60
B,1109,11,26,50,75,40,13,36,47,90,54
B,1483,26,50,61,126,30,9,64,72,129,40
B,1545,8,84,78,82,30,21,92,92,89,31
B,1348,5,38,40,63,22,15,49,49,101,23
B,1424,12,82,83,104,18,9,87,78,117,15
B,1502,14,57,66,94,21,10,71,71,116,30
B,1461,19,48,32,81,21,13,54,46,100,16
B,1350,12,63,69,88,29,18,61,87,118,31
B,1338,24,71,58,104,29,10,61,60,111,37
B,1776,18,85,72,108,36,19,106,69,137,44
B,1550,12,63,62,100,28,19,67,77,132,23
B,1531,12,51,68,119,29,14,64,69,140,50
B,1446,17,38,38,74,10,7,55,42,81,15
B,1268,8,38,61,77,41,18,49,53,104,38
B,1419,10,42,78,86,45,10,45,75,110,39
B,1378,12,36,72,80,57,17,49,60,126,52
B,1184,9,45,41,85,18,11,53,44,99,15
B,1345,11,26,68,84,54,15,41,66,106,66
B,1727,12,67,95,114,42,14,84,110,134,75
B,1605,13,45,62,124,53,15,44,69,139,90
B,1623,15,52,76,110,54,15,47,80,130,72
B,1594,20,53,59,95,37,18,60,67,108,68
B,1327,10,41,52,90,45,12,51,51,112,58
B,1593,11,36,88,81,67,16,49,83,112,103
B,1586,23,45,68,118,53,16,53,98,126,76
B,1375,10,37,55,74,41,10,45,58,99,54
B,1495,12,43,75,84,56,15,51,64,111,57
B,1222,5,39,72,48,60,11,49,86,99,57
B,1195,11,35,76,73,51,15,52,77,105,81
B,1073,9,24,50,85,45,8,47,47,91,58
B,1053,10,23,60,52,67,11,23,64,88,63
B,1005,6,26,53,54,48,8,31,58,75,66
B,1198,11,43,57,86,29,11,40,62,98,50
B,1245,9,47,66,67,35,4,55,78,104,59
B,1202,9,32,62,105,38,17,48,74,114,43
B,943,6,17,40,68,41,10,26,37,69,72
B,1084,15,22,73,75,49,8,31,76,101,71
B,1203,10,40,58,68,41,7,38,65,106,56
B,1332,6,37,63,79,56,6,36,69,128,47
B,1614,8,50,99,83,57,16,57,88,114,74
B,1248,10,39,72,89,29,13,44,75,109,55
B,1002,5,18,44,58,34,14,32,49,83,52
B,1171,5,31,51,61,58,7,28,62,87,62
B,1067,6,28,49,71,33,12,43,50,99,55
B,1382,8,38,65,83,53,13,46,78,98,68
B,1408,22,35,58,100,37,16,48,75,113,74
B,1287,10,31,72,69,52,12,46,69,86,85
B,1455,19,38,77,113,49,11,45,85,130,65
B,1479,14,43,81,90,63,20,44,82,118,94
B,1273,18,29,63,98,43,12,39,74,112,64
B,1435,12,87,74,76,36,11,97,76,97,30
B,1297,21,42,62,78,25,8,55,58,101,38
B,1353,13,37,69,75,27,9,48,78,90,45
B,1988,26,88,84,126,52,15,108,87,115,48
B,1384,10,45,72,85,37,10,61,63,104,44
B,1357,14,44,87,76,43,14,55,84,100,48
B,1340,15,29,59,70,43,20,46,64,98,52
B,1337,7,38,65,85,36,14,44,65,94,44
B,1465,13,29,70,83,39,8,58,74,106,50
B,1465,8,48,73,68,56,17,54,68,116,57
B,1109,9,36,53,58,24,11,36,44,68,34
B,1438,12,26,104,69,75,12,56,107,99,98
B,1382,12,39,75,71,67,11,50,81,128,81
B,1098,11,32,56,93,38,8,26,59,95,56
B,1088,13,26,47,76,42,13,37,54,97,50
B,1242,18,23,67,86,42,21,37,80,108,69
B,1244,19,28,54,103,55,26,23,75,124,88
B,1156,18,20,79,69,61,10,41,82,93,97
B,1145,14,27,57,83,42,12,41,53,81,67
B,1003,16,17,39,54,53,8,30,38,79,60
B,1040,14,21,39,74,32,11,19,60,103,53
B,1416,7,40,61,55,38,8,43,63,79,43
B,1451,16,37,56,65,53,11,38,64,110,57
B,1011,9,27,59,38,32,4,33,51,58,37
B,1625,11,38,50,68,34,10,49,58,103,50
B,1456,5,24,43,62,43,11,31,46,88,51
B,1132,12,36,50,69,35,7,42,46,84,40
B,1404,14,33,48,77,34,11,37,46,93,41
B,1444,14,44,58,75,21,8,37,60,87,46
B,1402,15,47,30,94,10,15,43,34,90,13
B,1017,14,34,43,48,36,5,45,38,85,44
B,1376,17,47,61,94,46,9,56,76,101,47
B,1522,10,41,85,77,30,11,53,73,102,53
B,1355,12,36,83,70,56,17,54,71,104,56
B,1290,8,36,64,73,33,16,41,73,101,38
B,1125,13,32,47,75,39,13,29,45,85,40
B,1339,14,30,73,58,42,7,41,60,86,29
B,1196,9,36,66,52,32,8,60,52,74,36
B,1222,10,25,50,70,40,12,42,62,88,45
B,1449,18,35,66,85,34,13,47,72,112,38
B,1496,16,38,81,84,59,10,48,90,110,84
B,1182,11,18,55,62,39,13,37,57,93,49
B,1773,13,62,92,91,37,20,95,84,130,33
B,1417,12,32,72,88,51,11,37,74,99,81
B,1615,17,57,90,98,44,7,70,92,119,53
B,1659,17,49,68,98,58,23,68,68,97,79
B,1194,12,26,61,77,42,19,35,63,103,68
B,1227,13,40,66,88,50,14,45,65,98,80
B,1583,10,47,62,86,59,16,61,73,79,99
B,1431,13,36,64,70,64,8,42,68,93,96
B,2007,21,80,111,106,53,35,124,112,124,72
B,1357,11,26,75,78,49,15,32,76,87,111
B,1557,9,57,92,86,52,9,89,73,106,60
B,1684,16,54,86,87,44,15,52,88,118,57
B,1494,19,32,70,68,56,15,39,85,83,84
B,1334,19,33,52,67,59,15,41,53,78,72
B,1472,20,38,57,79,41,26,42,73,97,63
B,1422,24,26,67,92,41,23,28,84,81,91
B,1831,24,60,81,90,63,19,105,105,94,75
B,1548,23,78,107,69,49,22,85,102,91,55
B,1846,18,52,94,109,87,15,41,92,116,109
B,1402,15,42,68,71,64,19,44,76,108,78
B,1429,22,48,48,100,64,18,51,62,91,80
B,2397,15,70,44,54,16,14,91,59,64,18
B,1776,10,37,72,79,64,11,47,68,119,91
B,1914,14,59,85,95,78,17,70,97,107,110
B,1752,25,41,76,92,59,16,49,68,114,94
B,1946,22,81,113,116,65,22,94,123,97,98
B,1202,10,42,40,81,36,7,38,62,103,71
B,1162,10,25,65,63,32,10,34,61,78,66
B,1241,10,32,59,56,41,6,37,61,76,70
B,1527,16,35,91,86,58,17,45,93,92,96
B,1183,12,31,69,67,52,11,29,70,106,58
B,1221,14,36,61,73,51,12,42,65,96,66
B,1153,13,20,47,73,29,6,30,44,90,54
B,1123,13,26,50,57,32,10,32,50,81,52
B,1296,11,24,52,78,47,13,47,54,105,58
B,1171,17,34,36,60,21,6,31,51,90,30
B,1622,28,32,73,125,60,25,38,80,145,72
B,1570,23,40,61,101,67,11,44,69,97,96
B,1378,11,30,44,80,54,10,43,61,105,61
B,1485,17,34,49,93,45,23,35,42,112,66
B,1447,16,30,41,91,47,12,31,51,106,67
B,1347,13,34,47,83,19,13,33,53,108,51
B,1989,20,83,167,99,62,26,109,183,127,91
B,1184,8,26,51,70,32,6,39,68,71,49
B,1047,15,30,32,95,38,16,26,52,95,48
B,1212,15,33,69,85,41,10,47,65,93,66
B,1600,17,65,100,100,57,14,60,136,107,79
B,1329,21,31,56,89,55,12,34,62,109,61
B,1243,18,28,45,85,38,10,37,39,105,62
B,1380,9,26,54,77,54,14,20,63,97,66
B,1972,20,44,102,124,58,16,51,97,145,73
B,1743,14,52,78,106,51,15,44,71,140,60
B,1798,14,65,143,68,24,14,85,164,83,33
B,1940,8,29,24,50,5,8,25,21,53,14
B,1714,15,33,53,103,40,15,47,59,123,38
B,1831,20,46,75,130,60,21,48,75,132,66
B,1796,12,44,75,110,33,12,44,76,126,55
B,1835,18,47,95,106,32,23,51,105,147,48
B,1339,17,29,61,98,36,16,50,66,116,60
B,1026,11,29,47,80,37,14,24,64,79,52
B,1357,11,39,54,83,28,12,33,79,109,53
B,1301,7,43,60,65,51,7,43,66,92,74
B,1263,14,50,79,72,76,12,50,69,106,90
B,1317,20,32,62,83,47,17,28,66,103,64
B,1288,4,28,64,65,93,13,31,72,100,86
B,1468,12,35,69,99,52,10,48,60,126,99
B,1133,11,36,31,62,26,7,32,56,87,42
B,1259,8,27,44,76,34,10,34,43,90,51
B,1724,10,24,36,59,28,8,39,43,74,49
B,1090,8,31,44,80,29,12,21,55,87,48
B,1316,14,22,49,85,36,15,32,57,100,71
B,1459,18,29,58,109,24,13,55,50,133,22
B,1373,4,42,92,89,41,10,49,87,101,48
B,1221,9,23,43,68,41,12,40,51,75,45
B,1549,18,46,79,102,46,22,55,97,131,64
B,1316,13,30,46,99,44,17,30,65,105,72
B,1482,18,43,50,92,80,15,46,53,104,100
B,1896,24,94,84,109,51,26,110,82,125,61
B,1403,16,32,53,94,37,18,35,52,104,68
B,1977,20,125,92,99,49,26,121,97,125,69
B,1334,13,35,65,101,31,16,40,61,118,43
B,1413,19,31,48,79,44,19,30,51,106,70
B,1509,14,41,58,85,39,9,56,73,93,64
B,1275,15,32,50,84,44,16,40,50,91,74
B,1874,16,97,126,92,43,20,103,129,99,72
B,1326,17,35,56,78,60,19,28,60,91,87
B,1746,19,73,90,80,41,12,104,78,99,62
B,1819,25,73,75,104,44,14,84,77,103,55
B,2021,25,164,96,58,24,20,217,87,76,35
B,1529,9,40,65,86,50,9,36,45,118,42
B,1887,21,31,63,111,53,20,41,69,116,89
B,1908,20,90,71,101,46,29,94,67,116,58
B,1770,13,32,69,90,47,13,46,63,115,68
B,1953,18,69,77,84,36,26,77,87,105,53
B,3125,0,14,8,9,1,3,12,6,12,0
B,1701,3,2,2,2,1,1,1,2,3,0
B,2153,9,23,22,29,11,4,33,15,44,15
B,1678,6,7,14,24,10,8,12,18,22,16
B,1832,3,11,16,24,10,2,12,12,20,11
B,1780,10,22,30,51,24,11,20,36,54,13
B,2425,13,25,41,56,19,7,23,32,51,14
B,1677,14,26,30,63,22,18,29,37,61,23
B,1713,11,11,22,43,22,9,18,24,50,23
B,2825,9,26,29,71,20,9,23,29,74,23
B,1921,3,3,1,5,2,2,2,1,1,0
B,1792,3,5,7,13,2,7,4,8,16,4
B,2226,4,3,2,5,1,3,4,2,1,3
B,1793,5,9,11,22,6,5,3,13,20,12
B,3599,6,22,10,13,0,6,21,4,10,1
B,1691,7,18,21,41,19,9,19,25,46,18
B,1810,14,43,60,75,24,15,42,56,77,18
B,1640,14,23,50,90,37,21,41,51,103,40
B,1703,1,3,2,7,0,0,4,1,0,0
B,3425,4,3,8,14,0,3,4,7,8,1
B,3007,8,10,19,25,6,5,18,14,30,9
B,3016,2,10,16,13,5,3,12,14,15,6
B,2228,2,5,4,11,3,3,8,8,8,4
B,2793,4,9,20,25,7,2,15,20,38,8
B,2227,1,6,6,15,3,2,4,7,13,8
B,2162,7,8,21,29,13,3,12,13,33,4
B,3411,1,3,1,4,2,2,2,2,1,2
B,1816,7,4,17,41,18,5,11,19,30,10
B,1984,8,17,28,68,22,9,24,34,71,24
B,1939,12,26,29,60,38,10,18,28,67,35
B,1968,13,29,42,113,35,23,38,56,124,48
B,1975,4,6,5,14,4,2,1,8,13,9
B,1835,3,7,14,25,11,6,9,10,29,14
B,2009,5,8,15,28,18,5,12,19,38,22
B,1815,8,29,29,59,28,12,13,28,64,34
B,3553,0,4,2,1,0,5,3,2,1,0
B,2817,1,2,2,3,0,0,4,0,3,0
B,1555,21,32,54,100,34,23,44,49,120,44
B,1771,25,33,70,114,48,19,47,74,127,63
B,1774,12,60,75,95,80,8,56,74,106,107
B,1382,12,37,59,85,35,7,45,45,96,47
B,1084,14,28,38,71,35,7,33,37,70,29
B,1151,15,26,40,77,39,10,26,51,96,49
B,1288,8,45,60,93,34,15,56,81,92,41
B,1082,18,25,34,68,42,13,24,32,97,53
B,1157,13,23,55,74,37,15,33,57,74,46
B,1124,8,48,56,70,46,13,55,50,88,48
B,1512,16,72,72,92,43,13,75,77,109,57
B,936,8,27,36,51,55,8,23,33,63,55
B,1012,10,32,47,60,35,3,29,55,64,53
B,1359,17,41,61,87,25,21,38,72,113,42
B,1315,21,41,65,91,25,16,53,67,96,41
B,1023,7,19,45,48,31,8,30,43,64,53
B,1029,12,34,47,57,45,5,31,50,68,67
B,1364,19,44,56,110,49,17,38,69,130,47
B,1143,10,32,55,65,56,8,25,53,77,67
B,1166,13,50,61,63,38,13,56,61,91,47
B,1224,6,38,67,67,60,9,33,82,79,94
B,1072,7,26,52,49,41,9,39,45,74,70
B,1438,12,51,74,76,76,7,57,86,83,94
B,1253,7,29,57,53,70,8,45,67,102,104
B,1373,10,37,81,55,92,6,40,81,87,127
B,1323,8,57,65,75,58,12,59,68,129,59
B,1246,13,45,64,79,55,10,56,69,112,62
B,1033,10,34,58,70,43,15,42,57,98,50
B,1168,14,42,51,71,49,11,54,59,97,51
B,1456,10,53,96,90,43,9,53,92,113,49
B,1041,6,43,67,69,33,8,46,76,82,55
B,986,8,22,62,53,51,7,29,71,85,50
B,1566,18,57,111,84,55,11,64,121,128,82
B,1325,10,44,65,60,57,12,61,70,89,78
B,1200,8,39,70,61,54,11,40,71,106,61
B,1412,30,45,67,135,48,21,54,77,163,54
B,1562,22,68,86,104,65,11,56,89,139,71
B,1713,12,56,85,104,58,17,57,76,140,70
B,1348,14,56,62,84,43,11,60,65,92,54
B,1283,9,36,80,102,32,17,52,81,108,30
B,1410,8,40,56,82,35,13,40,66,109,69
B,1317,11,41,38,78,33,12,53,54,102,60
B,1168,10,28,60,71,35,11,34,58,77,51
B,1300,14,46,58,91,47,17,51,70,110,56
B,1756,17,68,70,131,42,15,75,79,160,54
B,1704,16,68,84,112,45,16,77,88,146,60
B,1309,20,36,45,80,32,8,67,42,103,33
B,1249,12,28,44,70,25,9,28,45,71,33
B,1867,29,107,81,128,29,18,125,94,139,52
B,1825,16,43,73,113,41,18,77,77,132,31
B,1831,21,99,72,105,33,20,107,72,118,52
B,2065,14,187,107,73,18,19,207,90,85,18
B,1903,16,87,60,76,22,15,95,57,77,20
B,1886,24,39,46,91,23,12,49,54,108,25
B,1700,17,36,45,98,29,24,36,55,94,25
B,1932,21,150,105,64,20,19,203,91,71,22
B,1387,19,42,60,94,42,12,30,78,121,51
B,1695,10,52,106,86,58,16,52,91,118,57
B,1729,9,43,87,89,70,18,49,93,139,64
B,1189,5,39,60,79,33,10,45,54,100,46
B,1845,17,46,83,112,49,13,44,85,142,51
B,1578,12,45,69,95,34,19,55,75,120,46
B,1605,12,39,72,81,56,19,48,70,116,71
B,1545,13,45,89,88,67,11,61,101,132,75
B,1488,12,46,73,98,55,11,39,72,122,75
B,1589,13,37,83,81,60,17,57,68,111,61
B,1581,12,43,93,83,72,9,49,85,155,59
B,1508,14,42,84,96,79,11,57,83,141,81
B,1801,14,47,87,115,48,19,42,80,148,63
B,1693,14,54,81,105,55,16,58,72,138,47
B,1770,17,44,90,100,55,10,83,94,136,60
B,1927,16,47,145,83,26,22,68,138,115,36
B,1883,20,53,97,131,39,6,76,84,179,34
B,1847,18,50,77,105,61,17,69,80,149,76
B,1790,12,51,86,78,64,17,51,79,121,85
B,1769,15,61,86,106,69,15,59,95,133,93
B,1844,17,60,86,101,75,13,62,86,141,85
B,1776,21,46,75,119,69,15,61,80,140,84
B,1784,19,50,93,103,79,16,61,112,130,89
B,1901,22,77,65,134,43,29,104,82,153,58
B,1863,15,57,80,120,62,24,70,92,159,46
B,1733,22,47,60,104,42,13,57,79,138,60
B,1806,11,113,106,74,43,15,132,100,104,58
B,1790,20,98,77,105,58,24,89,100,132,58
B,1345,11,40,64,98,37,11,40,71,118,48
B,1654,12,45,75,87,50,17,46,73,121,59
B,957,17,18,48,71,41,13,20,44,70,57
B,1150,8,29,45,95,43,13,36,54,90,67
B,1096,12,28,48,68,26,4,41,47,84,39
B,1608,13,44,73,101,56,15,61,90,126,68
B,1210,10,38,56,72,45,16,46,56,78,65
B,1739,22,41,70,122,69,19,60,75,135,85
B,1199,10,32,42,94,42,13,28,56,98,72
B,1481,12,36,60,95,58,15,44,55,105,86
B,1356,12,34,64,128,40,20,32,73,139,73
B,1315,18,35,62,98,48,11,38,62,106,67
B,1339,17,31,64,85,52,14,35,79,115,91
B,1448,13,34,48,78,78,21,28,63,110,106
B,1512,20,39,40,109,56,23,35,48,126,79
B,1321,11,27,44,84,37,10,27,60,90,78
B,1874,17,61,86,144,52,18,57,87,138,103
B,1340,15,37,52,106,42,22,51,54,116,64
B,1296,9,47,49,87,32,20,53,51,101,63
B,1990,26,73,79,125,49,20,90,76,141,54
B,1464,11,41,58,93,67,19,47,53,123,92
B,2005,13,236,116,45,8,22,266,122,71,13
B,1922,16,139,86,73,13,17,170,84,92,23
B,971,11,33,19,75,27,5,32,38,65,47
B,1320,17,30,53,83,31,15,38,61,100,57
B,1895,18,40,68,119,53,18,54,72,130,89
B,1517,15,44,60,106,42,20,61,64,112,69
B,1268,11,35,40,80,40,13,40,42,111,50
B,988,7,21,49,64,34,9,35,48,82,48
B,1409,15,38,78,93,75,12,33,80,100,84
B,1586,17,52,68,103,39,23,60,72,119,56
B,1780,18,70,74,117,49,22,86,72,122,100
B,1645,19,43,54,94,34,20,42,52,120,68
B,1559,20,51,66,86,51,18,63,79,108,61
B,998,11,25,41,71,38,13,32,30,91,52
B,905,13,26,38,58,27,15,25,37,76,50
B,1255,12,33,62,79,39,19,33,62,84,60
B,1547,22,42,58,103,54,10,55,72,118,90
B,1110,6,28,64,67,48,10,30,64,87,57
B,1168,13,27,50,80,33,18,42,49,104,59
B,990,14,26,45,50,42,12,24,55,68,51
B,1139,14,19,41,75,33,15,33,46,95,52
B,1473,21,45,83,92,44,12,41,79,115,47
B,1313,13,62,74,102,27,11,58,57,118,44
B,1868,19,74,83,123,44,18,78,69,159,55
B,1821,19,60,75,112,49,18,84,84,133,66
B,1737,17,48,59,109,55,12,57,60,132,72
B,1660,16,62,78,109,43,19,70,92,141,50
B,1743,19,53,83,120,60,17,62,89,122,75
B,1110,16,29,69,83,52,19,21,70,87,85
B,1334,2,38,42,69,37,8,41,39,84,56
B,1370,16,41,48,69,33,14,42,49,99,52
B,1188,11,24,39,64,32,11,30,49,69,54
B,1675,17,33,42,115,25,17,33,50,126,32
B,1792,27,40,67,138,60,21,51,69,129,62
B,1538,17,41,64,107,39,17,47,69,113,70
B,1416,9,22,59,98,36,16,24,62,116,63
B,1427,23,45,57,98,38,21,56,73,121,55
B,1516,20,42,51,94,42,21,44,44,114,69
B,1403,12,34,67,103,70,16,28,65,97,96
B,1317,25,34,44,92,40,24,37,46,114,65
B,1216,16,29,46,103,34,13,35,45,100,59
B,1440,10,31,59,87,47,16,28,54,111,60
B,1503,9,36,43,100,52,11,38,58,120,54
B,1809,16,38,59,94,58,10,36,68,123,80
B,1888,25,41,46,108,53,29,40,64,132,83
B,1641,9,43,50,77,32,23,36,64,96,44
B,1839,18,36,52,100,33,18,29,54,108,51
B,1632,19,38,55,107,44,16,36,63,123,53
B,1846,27,41,58,127,33,18,59,61,167,67
B,1762,27,37,41,87,39,24,37,59,94,43
B,1823,17,65,70,113,38,16,74,76,123,53
B,1606,10,29,39,81,37,15,37,36,99,40
B,1783,19,32,40,103,38,17,29,51,117,35
B,1428,17,35,43,73,30,12,38,42,98,31
B,1908,13,39,73,115,95,21,62,91,115,114
B,1883,20,40,67,130,57,25,53,78,155,83
B,1903,18,38,86,97,86,21,30,98,127,84
B,1939,19,53,59,103,39,15,47,59,123,53
B,1300,23,29,38,88,31,12,23,50,95,52
B,1290,13,25,44,71,43,19,25,51,88,49
B,1487,17,21,42,115,38,12,30,47,123,52
B,1473,16,28,52,99,53,19,42,71,134,55
B,1391,11,28,58,84,39,15,41,48,114,59
B,1588,18,47,84,97,55,23,60,79,128,62
B,1384,16,22,57,80,71,19,26,69,99,93
B,1522,21,26,64,106,77,15,33,73,113,116
B,1650,13,39,66,107,62,9,44,87,127,76
B,1659,15,33,74,93,95,23,37,86,116,115
B,1396,9,36,52,78,35,19,47,53,100,60
B,1387,19,25,53,98,55,17,35,75,119,87
B,1283,12,35,52,69,61,11,33,59,76,87
B,1413,14,30,57,86,51,14,47,46,102,79
B,1521,16,31,52,84,54,20,38,61,120,72
